@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
1206,'2017/11/01 22:03:04:323',5,1,0.479365,0.493529,0.290196,0.566361,0.07081,0.678372,0.152647,0.051826
1205,'2017/11/01 22:03:04:289',5,1,0.481074,0.490598,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1204,'2017/11/01 22:03:04:259',5,1,0.484982,0.489866,0.317647,0.566361,0.07081,0.678372,0.152647,0.051826
1203,'2017/11/01 22:03:04:226',5,1,0.485958,0.489621,0.32549,0.566361,0.07081,0.678372,0.152647,0.051826
1202,'2017/11/01 22:03:04:222',5,1,0.487179,0.487912,0.32549,0.566361,0.07081,0.678372,0.152647,0.051826
1201,'2017/11/01 22:03:04:191',5,1,0.492308,0.484982,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1200,'2017/11/01 22:03:04:158',5,1,0.493773,0.48547,0.294118,0.566361,0.07081,0.678372,0.152647,0.051826
1199,'2017/11/01 22:03:04:126',5,1,0.495238,0.489621,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1198,'2017/11/01 22:03:04:121',5,1,0.495726,0.491087,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1197,'2017/11/01 22:03:04:090',5,1,0.496703,0.491331,0.313726,0.566361,0.07081,0.678372,0.152647,0.051826
1196,'2017/11/01 22:03:04:055',5,1,0.496459,0.491087,0.313726,0.566361,0.07081,0.678372,0.152647,0.051826
1195,'2017/11/01 22:03:04:026',5,1,0.497436,0.490354,0.321569,0.566361,0.07081,0.678372,0.152647,0.051826
1194,'2017/11/01 22:03:04:020',5,1,0.500366,0.491575,0.321569,0.566361,0.07081,0.678372,0.152647,0.051826
1193,'2017/11/01 22:03:03:976',5,1,0.501587,0.492308,0.313726,0.566361,0.07081,0.678372,0.152647,0.051826
1192,'2017/11/01 22:03:03:951',5,1,0.502076,0.493773,0.321569,0.566361,0.07081,0.678372,0.152647,0.051826
1191,'2017/11/01 22:03:03:926',5,1,0.503785,0.496947,0.329412,0.566361,0.07081,0.678372,0.152647,0.051826
1190,'2017/11/01 22:03:03:911',5,1,0.505983,0.499145,0.32549,0.566361,0.07081,0.678372,0.152647,0.051826
1189,'2017/11/01 22:03:03:884',5,1,0.507204,0.499389,0.333333,0.566361,0.07081,0.678372,0.152647,0.051826
1188,'2017/11/01 22:03:03:853',5,1,0.507204,0.498657,0.34902,0.566361,0.07081,0.678372,0.152647,0.051826
1187,'2017/11/01 22:03:03:826',5,1,0.509646,0.499878,0.352941,0.566361,0.07081,0.678372,0.152647,0.051826
1186,'2017/11/01 22:03:03:801',5,1,0.510867,0.500855,0.356863,0.566361,0.07081,0.678372,0.152647,0.051826
1185,'2017/11/01 22:03:03:788',5,1,0.512576,0.500366,0.356863,0.566361,0.07081,0.678372,0.152647,0.051826
1184,'2017/11/01 22:03:03:766',5,1,0.514042,0.501832,0.337255,0.566361,0.07081,0.678372,0.152647,0.051826
1183,'2017/11/01 22:03:03:736',5,1,0.518437,0.504274,0.333333,0.566361,0.07081,0.678372,0.152647,0.051826
1182,'2017/11/01 22:03:03:705',5,1,0.524786,0.507448,0.321569,0.566361,0.07081,0.678372,0.152647,0.051826
1181,'2017/11/01 22:03:03:676',5,1,0.528449,0.515995,0.341176,0.566361,0.07081,0.678372,0.152647,0.051826
1180,'2017/11/01 22:03:03:669',5,1,0.531868,0.521123,0.352941,0.566361,0.07081,0.678372,0.152647,0.051826
1179,'2017/11/01 22:03:03:634',5,1,0.533822,0.521612,0.333333,0.566361,0.07081,0.678372,0.152647,0.051826
1178,'2017/11/01 22:03:03:603',5,1,0.532112,0.519658,0.337255,0.566361,0.07081,0.678372,0.152647,0.051826
1177,'2017/11/01 22:03:03:576',5,1,0.532601,0.518193,0.321569,0.566361,0.07081,0.678372,0.152647,0.051826
1176,'2017/11/01 22:03:03:566',5,1,0.530891,0.51746,0.32549,0.566361,0.07081,0.678372,0.152647,0.051826
1175,'2017/11/01 22:03:03:534',5,1,0.528694,0.517705,0.333333,0.566361,0.07081,0.678372,0.152647,0.051826
1174,'2017/11/01 22:03:03:503',5,1,0.529426,0.51917,0.321569,0.566361,0.07081,0.678372,0.152647,0.051826
1173,'2017/11/01 22:03:03:483',5,1,0.52967,0.516484,0.321569,0.566361,0.07081,0.678372,0.152647,0.051826
1172,'2017/11/01 22:03:03:451',5,1,0.526984,0.510134,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1171,'2017/11/01 22:03:03:426',5,1,0.525763,0.508181,0.317647,0.566361,0.07081,0.678372,0.152647,0.051826
1170,'2017/11/01 22:03:03:418',5,1,0.521123,0.507204,0.313726,0.566361,0.07081,0.678372,0.152647,0.051826
1169,'2017/11/01 22:03:03:391',5,1,0.512088,0.505983,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1168,'2017/11/01 22:03:03:357',5,1,0.50989,0.505739,0.294118,0.566361,0.07081,0.678372,0.152647,0.051826
1167,'2017/11/01 22:03:03:326',5,1,0.510134,0.50525,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1166,'2017/11/01 22:03:03:322',5,1,0.50989,0.505006,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1165,'2017/11/01 22:03:03:292',5,1,0.507692,0.501099,0.317647,0.566361,0.07081,0.678372,0.152647,0.051826
1164,'2017/11/01 22:03:03:259',5,1,0.50525,0.49768,0.317647,0.566361,0.07081,0.678372,0.152647,0.051826
1163,'2017/11/01 22:03:03:233',5,1,0.501343,0.496947,0.321569,0.566361,0.07081,0.678372,0.152647,0.051826
1162,'2017/11/01 22:03:03:204',5,1,0.497192,0.494994,0.313726,0.566361,0.07081,0.678372,0.152647,0.051826
1161,'2017/11/01 22:03:03:176',5,1,0.495726,0.496215,0.298039,0.566361,0.07081,0.678372,0.152647,0.051826
1160,'2017/11/01 22:03:03:167',5,1,0.493284,0.49475,0.278431,0.566361,0.07081,0.678372,0.152647,0.051826
1159,'2017/11/01 22:03:03:126',5,1,0.492063,0.492796,0.270588,0.566361,0.07081,0.678372,0.152647,0.051826
1158,'2017/11/01 22:03:03:122',5,1,0.492552,0.49304,0.282353,0.566361,0.07081,0.678372,0.152647,0.051826
1157,'2017/11/01 22:03:03:087',5,1,0.490598,0.491575,0.282353,0.566361,0.07081,0.678372,0.152647,0.051826
1156,'2017/11/01 22:03:03:056',5,1,0.488645,0.489133,0.282353,0.566361,0.07081,0.678372,0.152647,0.051826
1155,'2017/11/01 22:03:03:026',5,1,0.487179,0.486691,0.278431,0.566361,0.07081,0.678372,0.152647,0.051826
1154,'2017/11/01 22:03:03:020',5,1,0.486447,0.487179,0.282353,0.566361,0.07081,0.678372,0.152647,0.051826
1153,'2017/11/01 22:03:02:992',5,1,0.479853,0.486447,0.298039,0.566361,0.07081,0.678372,0.152647,0.051826
1152,'2017/11/01 22:03:02:961',5,1,0.482295,0.481807,0.298039,0.566361,0.07081,0.678372,0.152647,0.051826
1151,'2017/11/01 22:03:02:939',5,1,0.471551,0.478632,0.317647,0.566361,0.07081,0.678372,0.152647,0.051826
1150,'2017/11/01 22:03:02:906',5,1,0.467399,0.476435,0.309804,0.566361,0.07081,0.678372,0.152647,0.051826
1149,'2017/11/01 22:03:02:875',5,1,0.466422,0.478388,0.32549,0.566361,0.07081,0.678372,0.152647,0.051826
1148,'2017/11/01 22:03:02:873',5,1,0.463736,0.477656,0.337255,0.566361,0.07081,0.678372,0.152647,0.051826
1147,'2017/11/01 22:03:02:839',5,1,0.459341,0.47619,0.337255,0.566361,0.07081,0.678372,0.152647,0.051826
1146,'2017/11/01 22:03:02:804',5,1,0.45641,0.473993,0.345098,0.566361,0.07081,0.678372,0.152647,0.051826
1145,'2017/11/01 22:03:02:776',5,1,0.454457,0.474237,0.329412,0.566361,0.07081,0.678372,0.152647,0.051826
1144,'2017/11/01 22:03:02:769',5,1,0.453236,0.470818,0.329412,0.566361,0.07081,0.678372,0.152647,0.051826
1143,'2017/11/01 22:03:02:725',5,1,0.452503,0.471795,0.333333,0.566361,0.07081,0.678372,0.152647,0.051826
1142,'2017/11/01 22:03:02:722',5,1,0.452015,0.473748,0.337255,0.566361,0.07081,0.678372,0.152647,0.051826
1141,'2017/11/01 22:03:02:687',5,1,0.45177,0.474237,0.333333,0.566361,0.07081,0.678372,0.152647,0.051826
1140,'2017/11/01 22:03:02:657',5,1,0.451526,0.474725,0.333333,0.566361,0.07081,0.678372,0.152647,0.051826
1139,'2017/11/01 22:03:02:628',5,1,0.451526,0.473748,0.337255,0.566361,0.07081,0.678372,0.152647,0.051826
1138,'2017/11/01 22:03:02:619',5,1,0.450794,0.474725,0.352941,0.566361,0.07081,0.678372,0.152647,0.051826
1137,'2017/11/01 22:03:02:588',5,1,0.448352,0.475946,0.341176,0.566361,0.07081,0.678372,0.152647,0.051826
1136,'2017/11/01 22:03:02:562',5,1,0.446642,0.474725,0.333333,0.566361,0.07081,0.678372,0.152647,0.051826
1135,'2017/11/01 22:03:02:531',5,1,0.44591,0.471551,0.329412,0.566361,0.07081,0.678372,0.152647,0.051826
1134,'2017/11/01 22:03:02:503',5,1,0.441758,0.468376,0.329412,0.566361,0.07081,0.678372,0.152647,0.051826
1133,'2017/11/01 22:03:02:476',5,1,0.438339,0.464713,0.333333,0.566361,0.07081,0.678372,0.152647,0.051826
1132,'2017/11/01 22:03:02:451',5,1,0.432967,0.460562,0.337255,0.566361,0.07081,0.678372,0.152647,0.051826
1131,'2017/11/01 22:03:02:435',5,1,0.425397,0.458852,0.317647,0.566361,0.07081,0.678372,0.152647,0.051826
1130,'2017/11/01 22:03:02:417',5,1,0.424664,0.454457,0.341176,0.566361,0.07081,0.678372,0.152647,0.051826
1129,'2017/11/01 22:03:02:386',5,1,0.420513,0.452747,0.333333,0.566361,0.07081,0.678372,0.152647,0.051826
1128,'2017/11/01 22:03:02:356',5,1,0.418803,0.449328,0.317647,0.566361,0.07081,0.678372,0.152647,0.051826
1127,'2017/11/01 22:03:02:326',5,1,0.416117,0.445177,0.32549,0.566361,0.07081,0.678372,0.152647,0.051826
1126,'2017/11/01 22:03:02:321',5,1,0.413919,0.443223,0.333333,0.566361,0.07081,0.678372,0.152647,0.051826
1125,'2017/11/01 22:03:02:291',5,1,0.412698,0.441514,0.352941,0.566361,0.07081,0.678372,0.152647,0.051826
1124,'2017/11/01 22:03:02:266',5,1,0.409768,0.440537,0.341176,0.566361,0.07081,0.678372,0.152647,0.051826
1123,'2017/11/01 22:03:02:236',5,1,0.403907,0.441514,0.352941,0.566361,0.07081,0.678372,0.152647,0.051826
1122,'2017/11/01 22:03:02:207',5,1,0.401465,0.441026,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1121,'2017/11/01 22:03:02:176',5,1,0.39707,0.439805,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1120,'2017/11/01 22:03:02:170',5,1,0.391941,0.43663,0.32549,0.566361,0.07081,0.678372,0.152647,0.051826
1119,'2017/11/01 22:03:02:141',5,1,0.38779,0.43956,0.321569,0.566361,0.07081,0.678372,0.152647,0.051826
1118,'2017/11/01 22:03:02:108',5,1,0.385836,0.439072,0.341176,0.566361,0.07081,0.678372,0.152647,0.051826
1117,'2017/11/01 22:03:02:091',5,1,0.381929,0.433211,0.34902,0.566361,0.07081,0.678372,0.152647,0.051826
1116,'2017/11/01 22:03:02:057',5,1,0.385104,0.434188,0.352941,0.566361,0.07081,0.678372,0.152647,0.051826
1115,'2017/11/01 22:03:02:026',5,1,0.391941,0.438095,0.396078,0.566361,0.07081,0.678372,0.152647,0.051826
1114,'2017/11/01 22:03:02:021',5,1,0.397314,0.434188,0.388235,0.566361,0.07081,0.678372,0.152647,0.051826
1113,'2017/11/01 22:03:01:992',5,1,0.399756,0.434432,0.360784,0.566361,0.07081,0.678372,0.152647,0.051826
1112,'2017/11/01 22:03:01:958',5,1,0.400244,0.441758,0.360784,0.566361,0.07081,0.678372,0.152647,0.051826
1111,'2017/11/01 22:03:01:942',5,1,0.398046,0.443956,0.34902,0.566361,0.07081,0.678372,0.152647,0.051826
1110,'2017/11/01 22:03:01:905',5,1,0.398535,0.446154,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1109,'2017/11/01 22:03:01:876',5,1,0.402442,0.445665,0.360784,0.566361,0.07081,0.678372,0.152647,0.051826
1108,'2017/11/01 22:03:01:871',5,1,0.405128,0.4442,0.356863,0.566361,0.07081,0.678372,0.152647,0.051826
1107,'2017/11/01 22:03:01:839',5,1,0.410989,0.442247,0.333333,0.566361,0.07081,0.678372,0.152647,0.051826
1106,'2017/11/01 22:03:01:815',5,1,0.412698,0.442735,0.329412,0.566361,0.07081,0.678372,0.152647,0.051826
1105,'2017/11/01 22:03:01:788',5,1,0.413187,0.444444,0.345098,0.566361,0.07081,0.678372,0.152647,0.051826
1104,'2017/11/01 22:03:01:756',5,1,0.414896,0.446154,0.360784,0.566361,0.07081,0.678372,0.152647,0.051826
1103,'2017/11/01 22:03:01:731',5,1,0.415385,0.4442,0.376471,0.566361,0.07081,0.678372,0.152647,0.051826
1102,'2017/11/01 22:03:01:702',5,1,0.417338,0.445177,0.380392,0.566361,0.07081,0.678372,0.152647,0.051826
1101,'2017/11/01 22:03:01:676',5,1,0.418315,0.443712,0.372549,0.566361,0.07081,0.678372,0.152647,0.051826
1100,'2017/11/01 22:03:01:667',5,1,0.419292,0.443223,0.372549,0.566361,0.07081,0.678372,0.152647,0.051826
1099,'2017/11/01 22:03:01:625',5,1,0.420024,0.443712,0.376471,0.566361,0.07081,0.678372,0.152647,0.051826
1098,'2017/11/01 22:03:01:623',5,1,0.420757,0.443223,0.376471,0.566361,0.07081,0.678372,0.152647,0.051826
1097,'2017/11/01 22:03:01:589',5,1,0.421978,0.443468,0.372549,0.566361,0.07081,0.678372,0.152647,0.051826
1096,'2017/11/01 22:03:01:559',5,1,0.422466,0.443712,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1095,'2017/11/01 22:03:01:526',5,1,0.422711,0.4442,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1094,'2017/11/01 22:03:01:521',5,1,0.422222,0.444444,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1093,'2017/11/01 22:03:01:489',5,1,0.422222,0.444444,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1092,'2017/11/01 22:03:01:455',5,1,0.422466,0.445177,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1091,'2017/11/01 22:03:01:426',5,1,0.422222,0.445177,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1090,'2017/11/01 22:03:01:418',5,1,0.421734,0.445665,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1089,'2017/11/01 22:03:01:388',5,1,0.42149,0.44591,0.360784,0.566361,0.07081,0.678372,0.152647,0.051826
1088,'2017/11/01 22:03:01:352',5,1,0.421245,0.446886,0.368627,0.566361,0.07081,0.678372,0.152647,0.051826
1087,'2017/11/01 22:03:01:326',5,1,0.42149,0.446886,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1086,'2017/11/01 22:03:01:301',5,1,0.421245,0.446886,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1085,'2017/11/01 22:03:01:288',5,1,0.421001,0.446642,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1084,'2017/11/01 22:03:01:261',5,1,0.42149,0.446642,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1083,'2017/11/01 22:03:01:226',5,1,0.422222,0.445421,0.356863,0.566361,0.07081,0.678372,0.152647,0.051826
1082,'2017/11/01 22:03:01:222',5,1,0.421734,0.446398,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1081,'2017/11/01 22:03:01:188',5,1,0.421978,0.44591,0.360784,0.566361,0.07081,0.678372,0.152647,0.051826
1080,'2017/11/01 22:03:01:156',5,1,0.422222,0.445665,0.360784,0.566361,0.07081,0.678372,0.152647,0.051826
1079,'2017/11/01 22:03:01:126',5,1,0.422222,0.446642,0.360784,0.566361,0.07081,0.678372,0.152647,0.051826
1078,'2017/11/01 22:03:01:120',5,1,0.421978,0.445665,0.360784,0.566361,0.07081,0.678372,0.152647,0.051826
1077,'2017/11/01 22:03:01:091',5,1,0.420513,0.446398,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1076,'2017/11/01 22:03:01:055',5,1,0.420757,0.445665,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1075,'2017/11/01 22:03:01:026',5,1,0.421245,0.445421,0.360784,0.566361,0.07081,0.678372,0.152647,0.051826
1074,'2017/11/01 22:03:01:021',5,1,0.421978,0.444689,0.360784,0.566361,0.07081,0.678372,0.152647,0.051826
1073,'2017/11/01 22:03:00:989',5,1,0.422466,0.444933,0.360784,0.566361,0.07081,0.678372,0.152647,0.051826
1072,'2017/11/01 22:03:00:956',5,1,0.423443,0.444689,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1071,'2017/11/01 22:03:00:925',5,1,0.424176,0.4442,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1070,'2017/11/01 22:03:00:918',5,1,0.424664,0.444444,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1069,'2017/11/01 22:03:00:885',5,1,0.424908,0.444444,0.360784,0.566361,0.07081,0.678372,0.152647,0.051826
1068,'2017/11/01 22:03:00:855',5,1,0.424908,0.444444,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1067,'2017/11/01 22:03:00:825',5,1,0.424908,0.4442,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1066,'2017/11/01 22:03:00:819',5,1,0.425153,0.444444,0.360784,0.566361,0.07081,0.678372,0.152647,0.051826
1065,'2017/11/01 22:03:00:783',5,1,0.424908,0.444933,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1064,'2017/11/01 22:03:00:763',5,1,0.425885,0.444933,0.368627,0.566361,0.07081,0.678372,0.152647,0.051826
1063,'2017/11/01 22:03:00:734',5,1,0.425885,0.444689,0.368627,0.566361,0.07081,0.678372,0.152647,0.051826
1062,'2017/11/01 22:03:00:705',5,1,0.425885,0.444689,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1061,'2017/11/01 22:03:00:676',5,1,0.426374,0.444933,0.360784,0.566361,0.07081,0.678372,0.152647,0.051826
1060,'2017/11/01 22:03:00:670',5,1,0.426374,0.445177,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1059,'2017/11/01 22:03:00:639',5,1,0.426862,0.445177,0.360784,0.566361,0.07081,0.678372,0.152647,0.051826
1058,'2017/11/01 22:03:00:602',5,1,0.426618,0.444689,0.360784,0.566361,0.07081,0.678372,0.152647,0.051826
1057,'2017/11/01 22:03:00:576',5,1,0.426862,0.444444,0.368627,0.566361,0.07081,0.678372,0.152647,0.051826
1056,'2017/11/01 22:03:00:551',5,1,0.427106,0.444444,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1055,'2017/11/01 22:03:00:532',5,1,0.427595,0.444933,0.364706,0.566361,0.07081,0.678372,0.152647,0.051826
1054,'2017/11/01 22:03:00:515',5,1,0.428327,0.443468,0.356863,0.566361,0.07081,0.678372,0.152647,0.051826
1053,'2017/11/01 22:03:00:486',5,1,0.428327,0.442247,0.356863,0.566361,0.07081,0.678372,0.152647,0.051826
1052,'2017/11/01 22:03:00:457',5,1,0.427839,0.441758,0.352941,0.566361,0.07081,0.678372,0.152647,0.051826
1051,'2017/11/01 22:03:00:431',5,1,0.427839,0.437607,0.337255,0.566361,0.07081,0.678372,0.152647,0.051826
1050,'2017/11/01 22:03:00:401',5,1,0.428083,0.437607,0.333333,0.566361,0.07081,0.678372,0.152647,0.051826
1049,'2017/11/01 22:03:00:376',5,1,0.428327,0.437851,0.329412,0.566361,0.07081,0.678372,0.152647,0.051826
1048,'2017/11/01 22:03:00:367',5,1,0.429548,0.442735,0.337255,0.566361,0.07081,0.678372,0.152647,0.051826
1047,'2017/11/01 22:03:00:325',5,1,0.428816,0.442979,0.345098,0.566361,0.07081,0.678372,0.152647,0.051826
1046,'2017/11/01 22:03:00:323',5,1,0.427839,0.445665,0.341176,0.566361,0.07081,0.678372,0.152647,0.051826
1045,'2017/11/01 22:03:00:289',5,1,0.426862,0.447131,0.333333,0.566361,0.07081,0.678372,0.152647,0.051826
1044,'2017/11/01 22:03:00:258',5,1,0.426129,0.446642,0.341176,0.566361,0.07081,0.678372,0.152647,0.051826
1043,'2017/11/01 22:03:00:226',5,1,0.426129,0.448107,0.321569,0.566361,0.07081,0.678372,0.152647,0.051826
1042,'2017/11/01 22:03:00:219',5,1,0.425641,0.449817,0.321569,0.566361,0.07081,0.678372,0.152647,0.051826
1041,'2017/11/01 22:03:00:189',5,1,0.423932,0.451526,0.317647,0.566361,0.07081,0.678372,0.152647,0.051826
1040,'2017/11/01 22:03:00:154',5,1,0.422466,0.451526,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1039,'2017/11/01 22:03:00:126',5,1,0.422222,0.454701,0.286275,0.566361,0.07081,0.678372,0.152647,0.051826
1038,'2017/11/01 22:03:00:100',5,1,0.424908,0.456899,0.282353,0.566361,0.07081,0.678372,0.152647,0.051826
1037,'2017/11/01 22:03:00:091',5,1,0.425641,0.45641,0.27451,0.566361,0.07081,0.678372,0.152647,0.051826
1036,'2017/11/01 22:03:00:062',5,1,0.428083,0.459341,0.266667,0.566361,0.07081,0.678372,0.152647,0.051826
1035,'2017/11/01 22:03:00:026',5,1,0.42906,0.462759,0.239216,0.566361,0.07081,0.678372,0.152647,0.051826
1034,'2017/11/01 22:03:00:018',5,1,0.428327,0.460317,0.235294,0.566361,0.07081,0.678372,0.152647,0.051826
1033,'2017/11/01 22:02:59:985',5,1,0.427595,0.464469,0.2,0.566361,0.07081,0.678372,0.152647,0.051826
1032,'2017/11/01 22:02:59:954',5,1,0.428327,0.472283,0.14902,0.566361,0.07081,0.678372,0.152647,0.051826
1031,'2017/11/01 22:02:59:926',5,1,0.432723,0.462027,0.12549,0.566361,0.07081,0.678372,0.152647,0.051826
1030,'2017/11/01 22:02:59:901',5,1,0.429304,0.461538,0.094118,0.566361,0.07081,0.678372,0.152647,0.051826
1029,'2017/11/01 22:02:59:876',5,1,0.435409,0.461538,0.070588,0.566361,0.07081,0.678372,0.152647,0.051826
1028,'2017/11/01 22:02:59:851',5,1,0.439072,0.461538,0.035294,0.566361,0.07081,0.678372,0.152647,0.051826
1027,'2017/11/01 22:02:59:831',5,1,0.461538,0.461538,0,0.566361,0.07081,0.678372,0.152647,0.051826
1026,'2017/11/01 22:02:59:829',5,1,0.461538,0.461538,0,0.566361,0.07081,0.678372,0.152647,0.051826
